Country,NAME,LAT,LONG,URL,LINE
USA,5th Ave & 22nd St At Ne Corner (Downtown Only),-73.989639,40.74127133,http://www.mta.info/nyct/service/,N-R
USA,Chambers St & West Broadway At Sw Corner,-74.009453,40.71544433,http://www.mta.info/nyct/service/,1/2/03
USA,Chambers St & West Broadway At Se Corner,-74.009211,40.71534933,http://www.mta.info/nyct/service/,1/2/03
USA,Chambers St & West Broadway At Ne Corner,-74.009031,40.71557633,http://www.mta.info/nyct/service/,1/2/03
USA,Church St & Chambers St At Sw Corner,-74.008162,40.71487333,http://www.mta.info/nyct/service/,2-3-A-C-E
USA,Church St & Chambers St At Se Corner,-74.007903,40.71477733,http://www.mta.info/nyct/service/,2-3-A-C-E
USA,Church St & Chambers St At Ne Corner,-74.007739,40.71499233,http://www.mta.info/nyct/service/,2-3-A-C-E
USA,Varick St & Franklin St At Sw Corner (Downtown Only),-74.007121,40.71896533,http://www.mta.info/nyct/service/,1
USA,West Broadway & Franklin St At Sw Corner (Uptown Only),-74.006675,40.71900133,http://www.mta.info/nyct/service/,1
USA,Varick St & North Moore St At Ne Corner (Uptown Only),-74.00662,40.71991833,http://www.mta.info/nyct/service/,1
USA,Canal St & Varick St At Nw Corner (Downtown Only),-74.00662,40.72293233,http://www.mta.info/nyct/service/,1
USA,Broadway & 23rd St At Nw Corner (Downtown Only),-73.989404,40.74197933,http://www.mta.info/nyct/service/,N-R
USA,Broadway & 23rd St At Se Corner (Uptown Only),-73.989083,40.74108033,http://www.mta.info/nyct/service/,N-R
USA,Broadway & 23rd St At Ne Corner (Uptown Only),-73.988895,40.74137833,http://www.mta.info/nyct/service/,N-R
USA,Broadway & 23rd St At Ne Corner (Uptown Only),-73.988989,40.74153933,http://www.mta.info/nyct/service/,N-R
USA,Park Ave & 23rd St At Sw Corner (Downtown Only),-73.986601,40.74009733,http://www.mta.info/nyct/service/,4-6-6 Express
USA,Park Ave & 23rd St At Sw Corner (Downtown Only),-73.986617,40.74018033,http://www.mta.info/nyct/service/,4-6-6 Express
USA,Park Ave & 23rd St At Se Corner (Uptown Only),-73.986233,40.74000833,http://www.mta.info/nyct/service/,4-6-6 Express
USA,Broadway & 28th St At Nw Corner (Downtown Only),-73.98901,40.74548833,http://www.mta.info/nyct/service/,N-R
USA,Broadway & 28th St At Se Corner (Uptown Only),-73.988486,40.74509333,http://www.mta.info/nyct/service/,N-R
USA,Park Ave & 23rd St At Ne Corner (Uptown Only),-73.986006,40.74018033,http://www.mta.info/nyct/service/,4-6-6 Express
USA,Park Ave & 28th St At Sw Corner (Downtown Only),-73.984409,40.74339433,http://www.mta.info/nyct/service/,4-6-6 Express
USA,Park Ave & 28th St At Nw Corner (Downtown Only),-73.98428,40.74348433,http://www.mta.info/nyct/service/,4-6-6 Express
USA,Park Ave & 28th St At Se Corner (Uptown Only),-73.983896,40.74316733,http://www.mta.info/nyct/service/,4-6-6 Express
USA,Park Ave & 28th St At Ne Corner (Uptown Only),-73.983857,40.74330433,http://www.mta.info/nyct/service/,4-6-6 Express
USA,Park Ave & 32nd St At Sw Corner (Downtown Only),-73.982531,40.74572333,http://www.mta.info/nyct/service/,4-6-6 Express
USA,Park Ave & 32nd St At Se Corner (Uptown Only),-73.982198,40.74558533,http://www.mta.info/nyct/service/,4-6-6 Express
USA,Park Ave & 33rd St At Se Corner (Uptown Only),-73.981663,40.74626333,http://www.mta.info/nyct/service/,4-6-6 Express
USA,Park Ave & 33rd St At Ne Corner (Uptown Only),-73.981533,40.74655033,http://www.mta.info/nyct/service/,4-6-6 Express
USA,6th Ave & 32nd St At Nw Corner,-73.98870514,40.74874721,http://www.mta.info/nyct/service/,B-D-F-M-N-Q-R
USA,Broadway & 34th St At Nw Corner,-73.988113,40.75007633,http://www.mta.info/nyct/service/,B-D-F-M-N-Q-R
USA,Broadway & 32nd St At Ne Corner,-73.988045,40.74836133,http://www.mta.info/nyct/service/,B-D-F-M-N-Q-R
USA,6th Ave & 35th St At Nw Corner,-73.987351,40.75064233,http://www.mta.info/nyct/service/,B-D-F-M-N-Q-R
USA,7th Ave & 40th St At Se Corner,-73.987827,40.75456833,http://www.mta.info/nyct/service/,1-2-3-7-7 Express-S-A-C-E-N-Q-R
USA,Broadway & 40th St At Ne Corner,-73.986623,40.75430133,http://www.mta.info/nyct/service/,1-2-3-7-7 Express-S-A-C-E-N-Q-R
USA,6th Ave & 40th St At Nw Corner,-73.985084,40.75370933,http://www.mta.info/nyct/service/,7-7 Express-B-D-F-M
USA,6th Ave & 40th St At Se Corner,-73.984892,40.75340833,http://www.mta.info/nyct/service/,7-7 Express-B-D-F-M
USA,State St & Whitehall St At   Corner,-74.013117,40.70201933,http://www.mta.info/nyct/service/,N-R
USA,State & Battery Pl At Sw Corner,-74.014509,40.70415733,http://www.mta.info/nyct/service/,5-Apr
USA,Broadway & Battery Pl At Nw Corner,-74.014572,40.70482533,http://www.mta.info/nyct/service/,5-Apr
USA,Stone St & Whitehall St At Sw Corner,-74.013284,40.70401533,http://www.mta.info/nyct/service/,N-R
USA,Broadway & Bowling Green At Nw Corner,-74.013554,40.70463433,http://www.mta.info/nyct/service/,5-Apr
USA,Stone St & Whitehall St At Ne Corner,-74.013002,40.70412333,http://www.mta.info/nyct/service/,N-R
USA,Broad St & Exchange Pl At Sw Corner,-74.01154,40.70577233,http://www.mta.info/nyct/service/,J-Z
USA,Broad St & Exchange Pl At Se Corner,-74.011287,40.70582833,http://www.mta.info/nyct/service/,J-Z
USA,Greenwich St & Morris St At Nw Corner (Downtown Only),-74.014299,40.70651233,http://www.mta.info/nyct/service/,1
USA,Greenwich St & Morris St At Ne Corner (Uptown Only),-74.014114,40.70655333,http://www.mta.info/nyct/service/,1
USA,Greenwich St & Rector St At Sw Corner (Downtown Only),-74.013867,40.70755833,http://www.mta.info/nyct/service/,1
USA,Trinity Pl & Rector St At Sw Corner (Downtown Only),-74.013267,40.70751333,http://www.mta.info/nyct/service/,N-R
USA,Trinity Pl & Rector St At Sw Corner (Downtown Only),-74.013118,40.70772133,http://www.mta.info/nyct/service/,N-R
USA,Trinity Pl & Rector St At Se Corner (Uptown Only),-74.012924,40.70764733,http://www.mta.info/nyct/service/,N-R
USA,Trinity Pl & Rector St At Nw Corner (Downtown Only),-74.012862,40.70806333,http://www.mta.info/nyct/service/,N-R
USA,Trinity Pl & Rector St At Ne Corner (Uptown Only),-74.012704,40.70800933,http://www.mta.info/nyct/service/,N-R
USA,Greenwich St & Rector St At Nw Corner (Downtown Only),-74.013603,40.70816133,http://www.mta.info/nyct/service/,1
USA,Broadway & Rector St At Sw Corner,-74.012161,40.70731533,http://www.mta.info/nyct/service/,5-Apr
USA,Broadway & Rector St At Nw Corner,-74.01192701,40.70757731,http://www.mta.info/nyct/service/,5-Apr
USA,Broadway & Rector St At Se Corner,-74.011997,40.70719033,http://www.mta.info/nyct/service/,5-Apr
USA,Broadway & Wall St At Se Corner,-74.011848,40.70744633,http://www.mta.info/nyct/service/,5-Apr
USA,Broad St & Exchange Pl At Nw Corner,-74.011274,40.70637933,http://www.mta.info/nyct/service/,J-Z
USA,Broad St & Exchange Pl At Se Corner,-74.011128,40.70614233,http://www.mta.info/nyct/service/,J-Z
USA,Broad St & Wall St At Se Corner,-74.010689,40.70690133,http://www.mta.info/nyct/service/,J-Z
USA,Church St & Cortlandt St At Se Corner (Uptown Only),-74.011198,40.71020133,http://www.mta.info/nyct/service/,N-R
USA,Church St & Cortlandt St At Ne Corner (Uptown Only),-74.011066,40.71043533,http://www.mta.info/nyct/service/,N-R
USA,Church St & Dey St At Se Corner (Uptown Only),-74.010644,40.71106533,http://www.mta.info/nyct/service/,N-R
USA,Broad St & Wall St At Se Corner,-74.010489,40.70693133,http://www.mta.info/nyct/service/,J-Z
USA,William St & Wall St At Sw Corner,-74.009658,40.70638533,http://www.mta.info/nyct/service/,3-Feb
USA,William St & Wall St At Se Corner,-74.009447,40.70627233,http://www.mta.info/nyct/service/,3-Feb
USA,William St & Wall St At Nw Corner,-74.009544,40.70650633,http://www.mta.info/nyct/service/,3-Feb
USA,William St & Cedar St At Nw Corner,-74.008778,40.70743133,http://www.mta.info/nyct/service/,3-Feb
USA,Fulton St & Nassau St At Se Corner,-74.007648,40.71010633,http://www.mta.info/nyct/service/,2-3-4-5-A-C-J-Z
USA,Broadway & Dey St At Sw Corner,-74.009696,40.71045433,http://www.mta.info/nyct/service/,2-3-4-5-A-C-J-Z
USA,Church St & Fulton St At Ne Corner,-74.010204,40.71171033,http://www.mta.info/nyct/service/,2-3-A-C-E
USA,Broadway & John St At Se Corner,-74.009422,40.71016833,http://www.mta.info/nyct/service/,2-3-4-5-A-C-J-Z
USA,Broadway & Fulton St At Sw Corner,-74.009266,40.71091333,http://www.mta.info/nyct/service/,2-3-4-5-A-C-J-Z
USA,Church St & Vesey St At Nw Corner,-74.010306,40.71225834,http://www.mta.info/nyct/service/,2-3-A-C-E
USA,Church St & Park Pl At Se Corner,-74.009245,40.71303633,http://www.mta.info/nyct/service/,2-3-A-C-E
USA,Church St & Park Pl At Sw Corner,-74.009511,40.71328633,http://www.mta.info/nyct/service/,2-3-A-C-E
USA,Church St & Park Pl At Ne Corner,-74.009033,40.71333333,http://www.mta.info/nyct/service/,2-3-A-C-E
USA,Church St & Murray St At Nw Corner,-74.00896,40.71394933,http://www.mta.info/nyct/service/,2-3-A-C-E
USA,7th Ave & 12th St At Ne Corner,-74.0004,40.73719733,http://www.mta.info/nyct/service/,1-2-3-L-F-M
USA,7th Ave & 13th St At Nw Corner,-74.000329,40.73801333,http://www.mta.info/nyct/service/,1-2-3-L-F-M
USA,7th Ave & 14th St At Sw Corner,-73.999914,40.73848433,http://www.mta.info/nyct/service/,1-2-3-L-F-M
USA,7th Ave & 14th St At Se Corner,-73.999656,40.73835833,http://www.mta.info/nyct/service/,1-2-3-L-F-M
USA,40-33 21 Street,-73.94193509,40.75425538,http://www.mta.info/nyct/service/,F
USA,908 Fulton Street (To Queens Only),-73.96455533,40.6828262,http://www.mta.info/nyct/service/,A-C
USA,36 Bond Street,-73.984216,40.68839633,http://www.mta.info/nyct/service/,A-C-G
USA,27 Cleveland Place (Uptown Only),-73.996912,40.72211633,http://www.mta.info/nyct/service/,4-6-6 Express
USA,137 East 42 Street (Enter From E 43 St),-73.975294,40.75180133,http://www.mta.info/nyct/service/,4-5-6-6 Express-7-7 Express-S
USA,481 8 Avenue,-73.993244,40.75287733,http://www.mta.info/nyct/service/,A-C-E
USA,368 Jay Street,-73.98744208,40.69296784,http://www.mta.info/nyct/service/,A-C-F
USA,133 Greenpoint Avenue,-73.954432,40.73031033,http://www.mta.info/nyct/service/,G
USA,1745 Palmetto Street,-73.907888,40.70280133,http://www.mta.info/nyct/service/,M
USA,640 3 Avenue,-73.9750777,40.75085088,http://www.mta.info/nyct/service/,4-5-6-6 Express-7-7 Express-S
USA,Richmond Valley Rd & Richmond Valley Rd At Se Corner,-74.22954799,40.51960144,http://www.mta.info/nyct/service/,@
USA,Weiner St & Richmond Valley Rd At Sw Corner,-74.22891199,40.51976616,http://www.mta.info/nyct/service/,@
USA,Richmond Valley Rd & Amboy Rd At Nw Corner,-74.22867964,40.51967128,http://www.mta.info/nyct/service/,@
USA,Amboy Rd & Penton St At Nw Corner,-74.21681223,40.52248948,http://www.mta.info/nyct/service/,@
USA,Seguine Av & Herbert St At Ne Corner,-74.20066738,40.52510517,http://www.mta.info/nyct/service/,@
USA,Belfield Av & N Railroad St At Sw Corner,-74.17843706,40.54055391,http://www.mta.info/nyct/service/,@
USA,Richmond Av & Eltingville Bl At Se Corner,-74.16521432,40.54438812,http://www.mta.info/nyct/service/,@
USA,Richmond Av & Mosely Av At Ne Corner,-74.16504799,40.54420838,http://www.mta.info/nyct/service/,@
USA,Nelson Av & Brower St At Ne Corner,-74.1514904,40.55104516,http://www.mta.info/nyct/service/,@
USA,Annadale Rd & N Railroad St At Sw Corner,-74.17746136,40.54064064,http://www.mta.info/nyct/service/,@
USA,Bay Te & S Railroad Av At Ne Corner,-74.13746845,40.55599897,http://www.mta.info/nyct/service/,@
USA,Oak Av & S Railroad Av At Nw Corner,-74.12605867,40.56516899,http://www.mta.info/nyct/service/,@
USA,Guyon Av & N Railroad Av At Se Corner,-74.12687588,40.56465705,http://www.mta.info/nyct/service/,@
USA,Rose Av & New Dorp Pz At   Corner,-74.1176362,40.57328948,http://www.mta.info/nyct/service/,@
USA,Lincoln Av & N Railroad Av At Sw Corner,-74.10909547,40.57944093,http://www.mta.info/nyct/service/,@
USA,Fremont Av & N Railroad Av At Sw Corner,-74.10974678,40.57905848,http://www.mta.info/nyct/service/,@
USA,Jefferson Av & N Railroad Av At Sw Corner,-74.10279236,40.58406245,http://www.mta.info/nyct/service/,@
USA,Seaview Av & Hancock St At Nw Corner,-74.09636903,40.58852075,http://www.mta.info/nyct/service/,@
USA,Seaview Av & N Railroad Av At Sw Corner,-74.09664097,40.58861598,http://www.mta.info/nyct/service/,@
USA,Seaview Av & Hancock St At Ne Corner,-74.09610964,40.58865601,http://www.mta.info/nyct/service/,@
USA,Oregon Rd & Old Town Rd At Nw Corner,-74.08756359,40.59608405,http://www.mta.info/nyct/service/,@
USA,Clove Rd & Hillcrest Te At Sw Corner,-74.08361005,40.60364672,http://www.mta.info/nyct/service/,@
USA,Bay St & Townsend Av At Ne Corner,-74.0716916,40.6215937,http://www.mta.info/nyct/service/,@
USA,Bay St & Cross St At Ne Corner,-74.07514058,40.62776348,http://www.mta.info/nyct/service/,@
USA,Minthorne St & Victory Bl At Se Corner,-74.07501784,40.63763259,http://www.mta.info/nyct/service/,@
USA,101 Church Avenue,-73.979333,40.64321533,http://www.mta.info/nyct/service/,F
USA,134 India Street,-73.954751,40.73221633,http://www.mta.info/nyct/service/,G
USA,1173 50 Street,-73.994995,40.63603033,http://www.mta.info/nyct/service/,D
USA,67-05 Fresh Pond Road,-73.89623205,40.70595495,http://www.mta.info/nyct/service/,M
USA,1725 Broadway,-73.911063,40.68346733,http://www.mta.info/nyct/service/,J-Z
USA,125 East 77 Street (Downtown Only),-73.959954,40.77377933,http://www.mta.info/nyct/service/,4-6-6 Express
USA,849a East 149 Street (To Manhattan Only),-73.904128,40.81236633,http://www.mta.info/nyct/service/,6
USA,45 Court Street,-73.99030083,40.69230764,http://www.mta.info/nyct/service/,2-3-4-5-N-R
USA,136-32 Roosevelt Avenue,-73.8286,40.75985133,http://www.mta.info/nyct/service/,7-7 Express
USA,10-51 Wyckoff Avenue (To Manhattan Only),-73.90297408,40.69515414,http://www.mta.info/nyct/service/,L
USA,201 East 188 Street,-73.897352,40.86134533,http://www.mta.info/nyct/service/,B-D
USA,1100 6 Avenue,-73.983657,40.75483233,http://www.mta.info/nyct/service/,7-7 Express-B-D-F-M
USA,1 Madison Avenue (Enter On E 23 St) (Downtown Only),-73.986452,40.74041933,http://www.mta.info/nyct/service/,4-6-6 Express
USA,41-41 Crescent Street,-73.939671,40.75083533,http://www.mta.info/nyct/service/,7-7 Express-N-Q
USA,973 8 Avenue,-73.982971,40.76694333,http://www.mta.info/nyct/service/,1-2-A-C-B-D
USA,265 Broadway (To Manhattan Only),-73.95898897,40.7089139,http://www.mta.info/nyct/service/,J-M-Z
USA,1654 77 Street,-74.00062923,40.61416671,http://www.mta.info/nyct/service/,D
USA,233 Livonia Avenue,-73.909102,40.66271233,http://www.mta.info/nyct/service/,4-Mar
USA,1611 St Nicholas Avenue,-73.929606,40.85538233,http://www.mta.info/nyct/service/,1
USA,1673 79 Street,-74.000984,40.61282333,http://www.mta.info/nyct/service/,D
USA,1081 6 Avenue,-73.984627,40.75484933,http://www.mta.info/nyct/service/,7-7 Express-B-D-F-M
USA,390 6 Avenue,-73.999615,40.73325933,http://www.mta.info/nyct/service/,A-C-E-B-D-F-M
USA,741 St Nicholas Avenue,-73.943887,40.82554233,http://www.mta.info/nyct/service/,A-C-B-D
USA,4761 Broadway,-73.927172,40.86574433,http://www.mta.info/nyct/service/,A
USA,344 Graham Avenue (To Manhattan Only),-73.944271,40.71468733,http://www.mta.info/nyct/service/,L
USA,69 East 98 Street,-73.922842,40.66514733,http://www.mta.info/nyct/service/,4-Mar
USA,1518 Cortelyou Road,-73.963968,40.64127933,http://www.mta.info/nyct/service/,B-Q
USA,136-32 Roosevelt Avenue,-73.828811,40.75979433,http://www.mta.info/nyct/service/,7-7 Express
USA,100 Ditmas Avenue,-73.97785,40.63544133,http://www.mta.info/nyct/service/,F
USA,543 Metropolitan Avenue,-73.95085376,40.71419866,http://www.mta.info/nyct/service/,G-L
USA,96-02 Liberty Avenue,-73.842512,40.68057333,http://www.mta.info/nyct/service/,A-S
USA,493 Clinton Avenue (To Manhattan Only),-73.96674715,40.68362919,http://www.mta.info/nyct/service/,A-C
USA,7514 4 Avenue,-74.0255072,40.63030319,http://www.mta.info/nyct/service/,R
USA,51 East 42 Street,-73.978487,40.75271733,http://www.mta.info/nyct/service/,4-5-6-6 Express-7-7 Express-S
USA,3001 Foster Avenue (Enter (To Manhattan Only),-73.948197,40.63988733,http://www.mta.info/nyct/service/,5-Feb
USA,Liberty St (Between 80 St And 81 St),-73.857716,40.67959433,http://www.mta.info/nyct/service/,A-S
USA,1663 Atlantic Avenue,-73.93216024,40.67925588,http://www.mta.info/nyct/service/,A-C
USA,31 East 53 Street,-73.973858,40.75972133,http://www.mta.info/nyct/service/,E-M
USA,1280 Fulton Street (To Queens Only),-73.94939087,40.680245,http://www.mta.info/nyct/service/,A-C
USA,108-70 Roosevelt Avenue,-73.855901,40.75140933,http://www.mta.info/nyct/service/,7
USA,59-02 92 Street,-73.869507,40.73360233,http://www.mta.info/nyct/service/,E-M-R
USA,204 Broadway,-74.008632,40.71055533,http://www.mta.info/nyct/service/,2-3-4-5-A-C-J-Z
USA,551 Driggs Avenue,-73.956176,40.71702233,http://www.mta.info/nyct/service/,L
USA,131 East 60 Street,-73.96781558,40.76302008,http://www.mta.info/nyct/service/,4-5-6-6 Express-N-Q-R
USA,819 8 Avenue,-73.978873,40.66576033,http://www.mta.info/nyct/service/,F
USA,5 Av (Between E 60 St And E 61 St),-73.972467,40.76531333,http://www.mta.info/nyct/service/,N-Q-R
USA,102 Brighton Beach Avenue,-73.96768,40.57616133,http://www.mta.info/nyct/service/,B-Q
USA,85 Cedar Street,-73.926513,40.69785533,http://www.mta.info/nyct/service/,M
USA,3001 Church Avenue (To Manhattan Only),-73.949424,40.65094933,http://www.mta.info/nyct/service/,5-Feb
USA,2042 Amsterdam Avenue (Downtown Only),-73.940137,40.83593633,http://www.mta.info/nyct/service/,A-C
USA,815 8 Avenue (Downtown Only),-73.986662,40.76196833,http://www.mta.info/nyct/service/,A-C-E
USA,235 Bushwick Avenue,-73.939682,40.70778733,http://www.mta.info/nyct/service/,L
USA,441 7 Avenue,-73.990323,40.75102033,http://www.mta.info/nyct/service/,1/2/03
USA,35 Hoyt Street,-73.985941,40.68908533,http://www.mta.info/nyct/service/,A-C-G
USA,3001 Avenue H,-73.94731836,40.63173539,http://www.mta.info/nyct/service/,5-Feb
USA,179-36 Hillside Avenue,-73.783033,40.71268333,http://www.mta.info/nyct/service/,F
USA,1548 Bay Ridge Avenue,-73.99849,40.62029333,http://www.mta.info/nyct/service/,D
USA,Intersection Of Harrison Place And Bogart Street,-73.93366584,40.70607379,http://www.mta.info/nyct/service/,L
USA,37 East 32 Street (Downtown Only),-73.982147,40.74644733,http://www.mta.info/nyct/service/,4-6-6 Express
USA,45 Court Street,-73.9906543,40.69238284,http://www.mta.info/nyct/service/,2-3-4-5-N-R
USA,126 Fulton Street,-74.008022,40.71024133,http://www.mta.info/nyct/service/,2-3-4-5-A-C-J-Z
USA,1550 71 Street,-73.999241,40.61893533,http://www.mta.info/nyct/service/,D
USA,138 East 68 Street,-73.96395,40.76768133,http://www.mta.info/nyct/service/,4-6-6 Express
USA,104-02 116 Street,-73.826928,40.68567833,http://www.mta.info/nyct/service/,A-S
USA,392 7 Avenue,-73.9917215,40.74979037,http://www.mta.info/nyct/service/,1/2/03
USA,69 John Street,-74.006999,40.70863033,http://www.mta.info/nyct/service/,2-3-4-5-A-C-J-Z
USA,92-17 Jamaica Avenue,-73.852595,40.69366333,http://www.mta.info/nyct/service/,J-Z
USA,23 Avenue I,-73.9765236,40.62608202,http://www.mta.info/nyct/service/,F
USA,1261 6 Avenue,-73.98021847,40.76050264,http://www.mta.info/nyct/service/,B-D-F-M
USA,82-55 Broadway,-73.880985,40.74206921,http://www.mta.info/nyct/service/,E-M-R
USA,1605 Palmetto Street,-73.91099905,40.69980718,http://www.mta.info/nyct/service/,L-M
USA,168-02 Hillside Avenue,-73.794553,40.70988033,http://www.mta.info/nyct/service/,F
USA,4405 New Utrecht Avenue,-73.994158,40.64038433,http://www.mta.info/nyct/service/,D
USA,189 Broadway,-74.009665,40.71041833,http://www.mta.info/nyct/service/,2-3-4-5-A-C-J-Z
USA,280 Park Avenue South (Downtown Only),-73.987134,40.73950133,http://www.mta.info/nyct/service/,4-6-6 Express
USA,30 Rockefeller Plaza,-73.980594,40.75930133,http://www.mta.info/nyct/service/,B-D-F-M
USA,764 5 Avenue,-73.974228,40.76459933,http://www.mta.info/nyct/service/,N-Q-R
USA,463 Bergen Street (To New Lots And Flatbush Only),-73.975498,40.68104533,http://www.mta.info/nyct/service/,2/3/04
USA,299 Broadway (To Manhattan Only),-73.95772,40.70850533,http://www.mta.info/nyct/service/,J-M-Z
USA,137 East 52 Street,-73.971098,40.75781133,http://www.mta.info/nyct/service/,4-6-6 Express-E-M
USA,33 East 42 Street,-73.978917,40.75283033,http://www.mta.info/nyct/service/,4-5-6-6 Express-7-7 Express-S
USA,902 6 Avenue,-73.98751142,40.74982822,http://www.mta.info/nyct/service/,B-D-F-M-N-Q-R
USA,326 7 Avenue,-73.981665,40.66711333,http://www.mta.info/nyct/service/,F
USA,11 East 42 Street,-73.979537,40.75308733,http://www.mta.info/nyct/service/,4-5-6-6 Express-7-7 Express-S
USA,1561 Broadway,-73.9157199,40.68605443,http://www.mta.info/nyct/service/,J
USA,6908 New Utrecht Avenue,-73.998803,40.62037033,http://www.mta.info/nyct/service/,D
USA,1231 Nostrand Avenue (To Manhattan Only),-73.950013,40.65719733,http://www.mta.info/nyct/service/,5-Feb
USA,78 Clinton Street,-73.99262239,40.69422222,http://www.mta.info/nyct/service/,2-3-4-5-N-R
USA,361 Classon Avenue,-73.95980936,40.68878531,http://www.mta.info/nyct/service/,G
USA,2 Hemlock Street,-73.873329,40.68945433,http://www.mta.info/nyct/service/,J
USA,1029 Mc Donald Avenue,-73.97646341,40.62866565,http://www.mta.info/nyct/service/,F
USA,300 Broadway,-73.958135,40.70835133,http://www.mta.info/nyct/service/,J-M-Z
USA,1039 44 Street,-73.99447,40.64117033,http://www.mta.info/nyct/service/,D
USA,1260 6 Avenue,-73.980117,40.75995333,http://www.mta.info/nyct/service/,B-D-F-M
USA,10-34 Wyckoff Avenue (To Canarsie Only),-73.90379291,40.6952142,http://www.mta.info/nyct/service/,L
USA,4 Ave (Between 35 St And 36 St),-74.004175,40.65430133,http://www.mta.info/nyct/service/,D-N-R
USA,628 Manhattan Avenue,-73.950717,40.72390533,http://www.mta.info/nyct/service/,G
USA,6th Ave & 35th St At Se Corner,-73.987137,40.75032933,http://www.mta.info/nyct/service/,B-D-F-M-N-Q-R
USA,6th Ave & 35th St At Ne Corner,-73.986991,40.75041933,http://www.mta.info/nyct/service/,B-D-F-M-N-Q-R
USA,7th Ave & 40th St At Sw Corner,-73.988067,40.75469133,http://www.mta.info/nyct/service/,1-2-3-7-7 Express-S-A-C-E-N-Q-R
USA,Broadway & 40th St At Se Corner,-73.98668,40.75417233,http://www.mta.info/nyct/service/,1-2-3-7-7 Express-S-A-C-E-N-Q-R
USA,6th Ave & 40th St At Sw Corner,-73.985259,40.75347333,http://www.mta.info/nyct/service/,7-7 Express-B-D-F-M
USA,South St & Whitehall St At Ne Corner,-74.012588,40.70193833,http://www.mta.info/nyct/service/,N-R
USA,State St & Whitehall St At   Corner,-74.013081,40.70212633,http://www.mta.info/nyct/service/,N-R
USA,Broadway & Battery Pl At Nw Corner,-74.014454,40.70479533,http://www.mta.info/nyct/service/,5-Apr
USA,Stone St & Whitehall St At Nw Corner,-74.013293,40.70409633,http://www.mta.info/nyct/service/,N-R
USA,Water St & Whitehall St At Se Corner,-74.012632,40.70209233,http://www.mta.info/nyct/service/,N-R
USA,Broad St & Exchange Pl At Sw Corner,-74.011474,40.70602033,http://www.mta.info/nyct/service/,J-Z
USA,Greenwich St & Morris St At Ne Corner (Uptown Only),-74.01408491,40.70666158,http://www.mta.info/nyct/service/,1
USA,Trinity Pl & Exchange Alley At Nw Corner (Downtown Only),-74.013426,40.70730633,http://www.mta.info/nyct/service/,N-R
USA,Trinity Pl & Rector St At Nw Corner (Downtown Only),-74.012968,40.70790933,http://www.mta.info/nyct/service/,N-R
USA,Trinity Pl & Rector St At Ne Corner (Uptown Only),-74.012774,40.70790233,http://www.mta.info/nyct/service/,N-R
USA,Greenwich St & Rector St At Ne Corner (Uptown Only),-74.013445,40.70810733,http://www.mta.info/nyct/service/,1
USA,Broadway & Rector St At Nw Corner,-74.01185431,40.70767115,http://www.mta.info/nyct/service/,5-Apr
USA,Broadway & Rector St At Sw Corner,-74.012067,40.70742833,http://www.mta.info/nyct/service/,5-Apr
USA,Broadway & Wall St At Se Corner,-74.011731,40.70757733,http://www.mta.info/nyct/service/,5-Apr
USA,Broad St & Wall St At Sw Corner,-74.010882,40.70701233,http://www.mta.info/nyct/service/,J-Z
USA,Broad St & Wall St At Sw Corner,-74.010802,40.70710834,http://www.mta.info/nyct/service/,J-Z
USA,Church St & Dey St At Ne Corner (Uptown Only),-74.010767,40.71087133,http://www.mta.info/nyct/service/,N-R
USA,West Broadway & Vesey St At Se Corner,-74.011825,40.71255033,http://www.mta.info/nyct/service/,1
USA,Nassau St & Cedar St At Se Corner,-74.00981445,40.70802727,http://www.mta.info/nyct/service/,J-Z
USA,William St & Wall St At Ne Corner,-74.009332,40.70639233,http://www.mta.info/nyct/service/,3-Feb
USA,John St & Nassau St At Ne Corner,-74.008295,40.70950733,http://www.mta.info/nyct/service/,2-3-4-5-A-C-J-Z
USA,William St & Fulton St At Sw Corner,-74.006591,40.70957033,http://www.mta.info/nyct/service/,2-3-4-5-A-C-J-Z
USA,Church St & Vesey St At Se Corner,-74.010165,40.71179333,http://www.mta.info/nyct/service/,2-3-A-C-E
USA,Broadway & Dey St At Nw Corner,-74.009493,40.71055533,http://www.mta.info/nyct/service/,2-3-4-5-A-C-J-Z
USA,Broadway & Fulton St At Nw Corner,-74.009219,40.71103833,http://www.mta.info/nyct/service/,2-3-4-5-A-C-J-Z
USA,Church St & Barclay St At Sw Corner,-74.009891,40.71268133,http://www.mta.info/nyct/service/,2-3-A-C-E
USA,Church St & Park Pl At Nw Corner,-74.009292,40.71343533,http://www.mta.info/nyct/service/,2-3-A-C-E
USA,Church St & Murray St At Sw Corner,-74.009046,40.71375333,http://www.mta.info/nyct/service/,2-3-A-C-E
USA,7th Ave & 12th St At Nw Corner,-74.000815,40.73738833,http://www.mta.info/nyct/service/,1-2-3-L-F-M
USA,7th Ave & 13th St At Ne Corner,-73.99993,40.73784633,http://www.mta.info/nyct/service/,1-2-3-L-F-M
USA,7th Ave & 14th St At Nw Corner,-73.999711,40.73877533,http://www.mta.info/nyct/service/,1-2-3-L-F-M
USA,1276 Fulton Street (To Queens Only),-73.94970701,40.68028526,http://www.mta.info/nyct/service/,A-C
USA,2152 Fulton Street,-73.910889,40.67814033,http://www.mta.info/nyct/service/,A-C
USA,770 Livonia Avenue,-73.888345,40.66547633,http://www.mta.info/nyct/service/,4-Mar
